tweet_id,sentiment,author,content
1957533499,surprise,SarahMorrison,I almost say &quot;bless you&quot; to a sneezing cat
1957534742,anger,basilmcneck,I hate this bit
1957538998,surprise,kwinexx,#3breakupwords you have changed
1957541294,surprise,manda_was_taken,"@beautifulpyre GRR. we are only allowed gas grills where i live, it sucks."
1957543156,anger,sickophantikmnd,This place blows! My UberTwitter isn't functioning here! Had to switch to TB
1957543560,surprise,Tosemy,what's wrong with people? Second break-in at Wallmans tonight
1957545936,surprise,MashAnnable,@Phoebo oh poor you  atleast get paid for staying back or?
1957546032,surprise,BreeSymone,"@TerrenceJ106 Here! Got a 2JOBs &amp;a degree, but my damn car DIED so @lamborghinibow just made me feel shitty bout not havin a car!"
1957546773,anger,SparkyMA,Cars been dropped off for service and mot  getting the train home! Hate public transport!!
1957551636,surprise,sarahxkennedy,@Scrambledmegs haha i love surprises! i don't work til sunday tho so i have to wait.
1957553875,surprise,Glock,@wilw wtf pogs are back too?
1957554204,anger,x333xxx,Hydro drive abandoned after three miles
1957558721,anger,seutje,hmz... second most popular page on this governmental site is the 404 page... fail
1957560911,surprise,brookedanielle_,"@ELJmcfly I don't think any of what i just said it true, i just had a rant about mcfly, i cant belive i did that  i feel ashamed"
1957561232,surprise,micooper1,yea dude... 5'8&quot;! really!?
1957563359,anger,Hildingstam,@upcomingpixar Too bad we're in Sweden where Up isn't up on the theaters  here until October
1957566708,surprise,natamari,@iSpyLevis nooooooooo i just got into my pyjamas!
1957566751,surprise,etafish,"@liedra Bubble tea is awesome, it's been so long since I've had some"
1957573018,anger,brtak,"@jojototh @abduzeedo firefox ok, but opera and IE - footer is not ok"
1957574479,surprise,Heffertron,what a lovely summery morning! Shame I have to be in work!!!!
1957575428,anger,bengillam,@berkscub no sorry twitter sucks balls since the replys change  #fixreplies
1957578856,surprise,dougiedaydream,@halina1979 what sun?
1957583174,anger,miss_r,"Shit shit, i didn't mean to dall asleep again, it's 9am, I wanted to be out by 9.30. Don't know why I'm so tired,I wasn't late last night"
1957583581,anger,tieandshades,Okay I'm seriously bored. I have nothing to do. I can't go out cause it's raining.
1957583820,surprise,shriggles,can't believe he has to wait till October to see &quot;Up!&quot; when Americans get to see it this weekend.
1957584006,anger,oliverwalton,Up earlier because of a stupid orthadontist appointment
1957584375,surprise,cecilyhania,@sebchew YoYo door nazis refused me entry on account of no ID  gutted! Heard it was a good night tho.. Next time I'll come prepared!
1957586187,surprise,rdavemacdonald,"Wow one year today Luc Bourdon was killed, doesn't seem that long ago"
1957587490,anger,ArunBasilLal,"@rmilana Hey, Wahts happening in #coffeclub..? I didnt have coffee for two days now  @dharshana"
1957587933,surprise,wenli,@swpave ?????????????
1957589597,anger,noidSyStems,"Did a historical Jesus ever exist? Im finding it hard to prove, its all hearsay accounts ... it bugs me ..."
1957594049,surprise,rainonmyparade,i thought it was already winter. turns out winter has even started
1957595823,anger,ginaflemmen,"@Sihm and the &quot;fuck  &quot; was because I dont get my gift!   I was SO exited about it, and it was sooo awesome..."
1957597348,anger,cierinethegreat,lost all my files since high school.
1957602666,surprise,AmyLSwindler,Not ah huge fan of getting up in the middle of the night to change peed sheets and underpants.
1957608321,anger,lilmissash,it should be.. not a wink &gt;.&lt;
1957611608,anger,petraaafied,; keeps getting such delayed responses. why is my internet so messed up?!
1957616075,surprise,airwillson,huh? its 1 am already? shucks
1957617413,anger,Don_Egan,is not paying ï¿½8 per hr for Internet access so may be limited to Twitter via txt
1957619821,surprise,MsHoly,Arghhh...my korean dvd can't see..I need to laugh..
1957621719,surprise,ShannonElizab,@amberndragt  There isn't any right now. They need to make more. Sorry.
1957627730,anger,blackarazzi,"I remember when Vanessa first stepped on to the scene. She would give it up to the paps!  Now shes 2 famous I guess. Use us, abuse us!"
1957629394,anger,jamskii23,Was woken up by my screamin lil nefuew
1957632870,surprise,meganstorey,Is too much of a bro
1957633056,surprise,MCMLXV,@davidmarkscott another letter for you - this one car insurance - ouch
1957638599,surprise,xoxo_arielletse,I can't believe how fast this week has gone by
1957642332,surprise,elainesnowden,@jesssicababesss really? cuz KC.com said it was releasd 24/4 here n the main station doesn't even hav it
1957643801,anger,JellyBeans1991,As predicted i feel lyk shit  gahh i hate bein ill!! At wrk tweet lata xx
1957648828,surprise,so_cocky,@oOogabriela wat u doin my bad im mixin this song
1957650945,anger,dani_l37,I feel so useless
1957652124,anger,lkespiritu,awhile ago it freaking hot! now it's wet  turn off!
1957652644,surprise,Izrael,"@atlprincess 'erocka the ruler' i called you, but i see i gets the no love   whats up with that?"
1957653814,surprise,ChewChewTray,@ncremins Wednesday? you are joking me? that soon???  when's the partaaaaaaay?
1957657765,anger,issie07,@x_Beckiie_x omg are you going to see it?! another reason to not live in devon none of the f***in cinemas have the film im so annoyed
1957657992,anger,polonapajk,Aaaaaaaa!! I hate fucking winshit!!
1957658212,anger,KevMain,"Think it may be time for a  lemsip soon, having a cold really sucks"
1957660915,surprise,scotwriter,@MAVinBKK it feels like ages away! More than 5 months
1957663637,anger,mkeats,@alexlomas Bastard! I want to be at the beach in the sun
1957664578,anger,crashedinlife,I bruised my toe worse than my I did my finger. It fuckin hurts right now even with ice on it
1957665077,anger,lilpaowow,"@ShiGGaShay - I only get bubble tea during the cambodian new year - only once a year  &amp; when i do, i stand in line for over 10-15 min."
1957666234,surprise,pegebernholt,sleeping... would've been home sooner but we accidentally killed bambi on the way home
1957666939,surprise,aussyaa,Woke up and there was sun! And then it started to rain
1957669715,surprise,GeoAtreides,"Uuu, am din nou PR 4. Yeey, my epenis is now bigger! ... ... ..."
1957670571,anger,Ediesedgwick83,@Sarahies I will be ok when I have been to the drs again today and got my essay done  x howre you?? x
1957672698,surprise,bholfeltz,"@k_tron oh god, whose tire?"
1957673742,anger,peachy_gold,Geography papers are so boring!  I hate revision!
1957674594,surprise,ashleigh_03,has just booked her appointment to give blood 18:20pm 2nd June! Scared
1957674693,anger,barbsrad,"urgh, my head is banging."
1957675512,anger,LauraSmetsers,@robinlefeber Ojee! That sucks...
1957677153,surprise,Bashair_E,"getting dressed to go to Granny's,another day of now twitting"
1957679052,surprise,Michelle90210,just reached for her plate to get another bit of toast and realised id eaten it all  not a nice feeling
1957679893,anger,jesssicababesss,Oh fml its probs gunna be at shepards bush  i hate it there
1957681147,surprise,adrialarasati,geez why do u have to be SO obvious?
1957681220,surprise,ohmysunshiine,i messed up my back/hip. it hurts so bad
1957681370,surprise,mutedriposte,@jolynnchew so early??
1957681827,anger,Peterkin,Anyone got any remedies for neck pain? Haven't been able to turn my head properly without a bad twinge for a few days now
1957682388,surprise,Errric,@vmysterrr are you serious!? that bloooooows
1957685654,surprise,So_CalChica,Going to bed...going back to Korea tomorrow
1957686686,anger,EAZY_ERON,My record player has decided to die. Why on Friday night? Sad E  http://twitpic.com/667a4
1957689210,anger,camilleali,I can't sleep ugh!! and I have shit to do all damn day tomorrow. Wanting to take a sleeping pill but I know Ill get up late
1957693735,surprise,Mr_Teez,@LivLaughLove7 u didn't hit me up
1957694469,surprise,MisterRo,@helga_hansen Darn - I just realised &quot;pull the other one&quot; would have been a *far* better response to your name suggestion
1957696425,surprise,NChill,still can't believe all of the gig posters in the Little Civic have been taken down!?
1957696481,anger,Pixie_Anna,@maddieprior mother is hogging the TV
1957697894,surprise,fildv,@stvwrnr i can't believe it...
1957699183,surprise,xWindyMillerx,Rather jealous of my football club who have all gone to Portugal on tour today. They're even playing a Sporting Lisbon veterans side.
1957706885,anger,blistereduk,Hates headaches! Maybe I'm not ready to rock
1957708099,anger,Badger5000,@razzbingo britain is shit
1957712124,surprise,RalphBassfeld,Had to cancel subscriptions today to NZZ and Economist at office  #costsavings Luckily they also have online versions
1957712225,surprise,kaboooom,@xC_A_Tx lol i havent watched it yet..  congrats!
1957713326,surprise,lovemandy,http://twitpic.com/667g1 - Marshmellows + muffins = fail  They all bubbled and then evaporated leaving big holes! heh still taste alri ...
1957714342,anger,Adesto,@nicko236 It was an app that changed your wallpaper to one of several hundred at random intervals. It's hard to find good wallpapers.
1957717288,surprise,veneschamarie,@SmileDaily I wish I was getting pancakes  booooooooo
1957718335,surprise,lamhine,"By the time we got back up to grizzly peak with cameras to capture the sea of fog we were above, it already engulfed everything"
1957719408,surprise,melpig,ucler!!! I got 2 big ones in my mouth
1957724418,anger,mm39,"i hav a chance to win $10, $100, $1000.  i was given a free can of $ plant..have to wait till the plant grow to know if i won anythin!!?!"
1957724733,surprise,BlueFoxAlley,I am horrible at appraising peer work. What are these Americans thinking when they compose poems? Or maybe I am the one with the problem.
1957727546,surprise,KKCappie,@ManaMoose I can't believe you went and got boba without me.
1957728707,anger,halona5429,i never knew a dentention was so hard 2 get
1957729727,surprise,Medros,"@Rilgon ahh seen a few of those drop, but I just tossed them thinking it was a once only turn in"
1957730135,surprise,edziardo,"@vibzfabz Hey, you change your twitter account, and you didn't even tell me..."
1957731297,anger,Luke_Simpson666,"trying to get used to twitter, i have a cold"
1957737436,surprise,Andicurrie,@iszi_lawrence did you forget something this morning? you nearly ran me over at the bottom of the hill!  its very very warm in the shop! x
1957738262,anger,Lieszl,preparing for my spanish.. BAAAAAAAAAAH
1957742079,surprise,cam_horror,why am i awake?
1957742569,anger,dylanholshausen,I am so damn hungry it's not even funny!
1957744649,anger,BILLABABE515,@cynimarie p.s. There is such thing as having too much sushi! Bleeeeah!
1957745839,surprise,monkeytypist,Endlessly fascinated by the dual engine monitor in this cab. Then it reminds me of #sustainability fail . Sorry next gen.
1957745868,anger,Sirvinya,What a gorgeous day!! And I'm going to be stuck in a lab for the next 9 hours or so
1957758701,anger,squeegeebean,@drakesizzle  If you don't want to come then don't come. JEEEEEZ.
1957759412,surprise,revbrandy,omg. cat had a hairball. awake now.
1957759748,surprise,sweetkisses277,Omigoodness I feel like a popsicle
1957759997,anger,ohsailoralex,i'm sick of waking up and feeling exhausted
1957762612,anger,jiangyin,hate this fucking cold. i can't stop sneezing. and claratyne only works for an hr or 2
1958034904,surprise,whatkatiedoes,@AriannaHalshaw Oh no
1958041749,anger,mareklutz,in the mailbox already for 2 hours
1958042965,anger,emacgrass,@JeremyTheXIV i take it you're not a fan
1958046178,anger,LeanneMellows,@lordofleisure Will have to it's only across the water and all. Just damned expensive
1958046629,surprise,Spidersamm,so during that whole whole addiction talk with my brother and that lady....i broke down and couldnt help but cry
1958047558,anger,Nad_d,i can't studyyyyyyyyyyyyyyyyyyyyyyyyy  i have an exam tom
1958047987,surprise,LaColombella,damjust finished watching Prison Break: the final break...omg i dont think i've cried so hard for a show..Finally understand the finale
1958049507,surprise,rhiebaby,if someone had've told me things would get this hard..i would never have done it
1958050811,anger,atikastuart,i know i was wrong. maybe i shouldnt did all of those fuckin things like that
1958050864,surprise,linnoow,"OMG, it's JULY'S LAST DAY!"
1958053263,surprise,linnoow,"OMG, it's JULY'S LAST DAY!  @ Muchachomalo"
1958054216,anger,baldeggie,Hey now that I'm on a roll everybody in twitter-ville is sleeping  grrr I never WIN :/ http://myloc.me/1Y2J
1958055436,anger,SelyJonas,"Sick, sick, sick. This sucks. i can't even breathe properly"
1958056577,surprise,mam1cutie,@pntbtrkisses WHAT! That's horrible! To purposely write about it to a bunny is just mean &amp; cruel!    Not to mention just plain tacky....
